,Unnamed: 0,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Class
9285,7007318,2008,12,11,4,1429.0,700,1642.0,910,DL,1419,N934DL,73.0,70.0,40.0,452.0,449.0,HSV,ATL,151,15.0,18.0,0,N,0,449.0,0.0,3.0,0.0,0.0,0
9286,7007326,2008,12,11,4,1932.0,1925,2250.0,2231,DL,1426,N3740C,198.0,186.0,164.0,19.0,7.0,FLL,BOS,1237,18.0,16.0,0,N,0,0.0,0.0,12.0,0.0,7.0,0
9287,7007327,2008,12,11,4,1233.0,1210,1252.0,1220,DL,1427,N995DL,79.0,70.0,52.0,32.0,23.0,ATL,PNS,272,6.0,21.0,0,N,0,5.0,0.0,9.0,0.0,18.0,0
9288,7007328,2008,12,11,4,1658.0,1628,1835.0,1806,DL,1428,N909DL,97.0,98.0,68.0,29.0,30.0,ATL,RIC,481,7.0,22.0,0,N,0,22.0,0.0,0.0,0.0,7.0,0
9289,7007339,2008,12,11,4,1523.0,1505,1836.0,1821,DL,1439,N913DL,193.0,196.0,177.0,15.0,18.0,BOS,MCO,1121,5.0,11.0,0,N,0,15.0,0.0,0.0,0.0,0.0,0
9290,7007340,2008,12,11,4,1922.0,1901,2205.0,2151,DL,1440,N913DL,163.0,170.0,142.0,14.0,21.0,MCO,BOS,1121,9.0,12.0,0,N,0,,,,,,0
9291,7007342,2008,12,11,4,1856.0,1815,2118.0,2100,DL,1442,N985DL,142.0,165.0,122.0,18.0,41.0,MCO,LGA,950,9.0,11.0,0,N,0,0.0,0.0,0.0,0.0,18.0,0
9292,7007344,2008,12,11,4,1058.0,1050,1313.0,1256,DL,1444,N930DL,75.0,66.0,47.0,17.0,8.0,BNA,ATL,214,7.0,21.0,0,N,0,0.0,0.0,9.0,0.0,8.0,0
9293,7007348,2008,12,11,4,1326.0,1247,1431.0,1355,DL,1448,N386DA,65.0,68.0,41.0,36.0,39.0,SAV,ATL,215,11.0,13.0,0,N,0,5.0,0.0,6.0,0.0,25.0,0
9294,7007352,2008,12,11,4,1856.0,1850,2149.0,2151,DL,1452,N999DN,173.0,181.0,147.0,-2.0,6.0,TPA,BOS,1185,10.0,16.0,0,N,0,,,,,,0
9295,7007353,2008,12,11,4,1219.0,1211,1332.0,1320,DL,1453,N953DL,73.0,69.0,46.0,12.0,8.0,ATL,CHS,259,5.0,22.0,0,N,0,,,,,,0
9296,7007355,2008,12,11,4,735.0,700,1021.0,1002,DL,1456,N955DL,166.0,182.0,131.0,19.0,35.0,FLL,LGA,1076,6.0,29.0,0,N,0,0.0,0.0,19.0,0.0,0.0,0
9297,7007357,2008,12,11,4,1120.0,1045,1408.0,1348,DL,1458,N985DL,168.0,183.0,137.0,20.0,35.0,FLL,LGA,1076,8.0,23.0,0,N,0,1.0,0.0,18.0,0.0,1.0,0
9298,7007359,2008,12,11,4,1556.0,1500,1923.0,1759,DL,1460,N929DL,207.0,179.0,146.0,84.0,56.0,FLL,LGA,1076,14.0,47.0,0,N,0,0.0,0.0,79.0,0.0,5.0,0
9299,7007360,2008,12,11,4,1600.0,1445,1937.0,1755,DL,1461,N981DL,217.0,190.0,170.0,102.0,75.0,LGA,FLL,1076,8.0,39.0,0,N,0,0.0,2.0,27.0,0.0,73.0,0
9300,7007361,2008,12,11,4,1910.0,1830,2143.0,2130,DL,1462,N944DL,153.0,180.0,129.0,13.0,40.0,FLL,LGA,1076,9.0,15.0,0,N,0,,,,,,0
9301,7007372,2008,12,11,4,1900.0,1836,2023.0,2002,DL,1472,N920DL,83.0,86.0,55.0,21.0,24.0,GSO,ATL,306,14.0,14.0,0,N,0,0.0,0.0,0.0,0.0,21.0,0
9302,7007373,2008,12,11,4,1111.0,1057,1255.0,1255,DL,1473,N379DA,224.0,238.0,197.0,0.0,14.0,ATL,TUS,1541,5.0,22.0,0,N,0,,,,,,0
9303,7007374,2008,12,11,4,2024.0,2001,2113.0,2054,DL,1476,N957DL,49.0,53.0,26.0,19.0,23.0,ATL,TYS,152,7.0,16.0,0,N,0,0.0,0.0,0.0,0.0,19.0,0
9304,7007381,2008,12,11,4,718.0,645,941.0,929,DL,1482,N914DE,143.0,164.0,116.0,12.0,33.0,MCO,LGA,950,9.0,18.0,0,N,0,,,,,,0
9305,7007383,2008,12,11,4,1133.0,1049,1438.0,1330,DL,1484,N951DL,185.0,161.0,128.0,68.0,44.0,MCO,LGA,950,15.0,42.0,0,N,0,0.0,0.0,68.0,0.0,0.0,0
9306,7007384,2008,12,11,4,1101.0,1045,1350.0,1349,DL,1485,N955DL,169.0,184.0,141.0,1.0,16.0,LGA,MCO,950,9.0,19.0,0,N,0,,,,,,0
9307,7007386,2008,12,11,4,1504.0,1435,1815.0,1731,DL,1487,N985DL,191.0,176.0,144.0,44.0,29.0,LGA,MCO,950,9.0,38.0,0,N,0,11.0,0.0,15.0,0.0,18.0,0
9308,7007387,2008,12,11,4,1810.0,1759,2110.0,2056,DL,1489,N955DL,180.0,177.0,148.0,14.0,11.0,LGA,MCO,950,9.0,23.0,0,N,0,,,,,,0
9309,7007390,2008,12,11,4,729.0,700,1015.0,953,DL,1492,N945DL,166.0,173.0,128.0,22.0,29.0,PBI,LGA,1035,7.0,31.0,0,N,0,0.0,0.0,22.0,0.0,0.0,0
9310,7007392,2008,12,11,4,1134.0,1045,1416.0,1334,DL,1494,N999DN,162.0,169.0,126.0,42.0,49.0,PBI,LGA,1035,13.0,23.0,0,N,0,0.0,0.0,42.0,0.0,0.0,0
9311,7007393,2008,12,11,4,1056.0,1045,1353.0,1355,DL,1495,N945DL,177.0,190.0,149.0,-2.0,11.0,LGA,PBI,1035,5.0,23.0,0,N,0,,,,,,0
9312,7007395,2008,12,11,4,1526.0,1415,1846.0,1718,DL,1497,N951DL,200.0,183.0,159.0,88.0,71.0,LGA,PBI,1035,8.0,33.0,0,N,0,0.0,3.0,17.0,0.0,68.0,0
9313,7007396,2008,12,11,4,1924.0,1759,2221.0,2049,DL,1498,N951DL,177.0,170.0,136.0,92.0,85.0,PBI,LGA,1035,29.0,12.0,0,N,0,0.0,0.0,7.0,0.0,85.0,0
9314,7007397,2008,12,11,4,2013.0,1930,2330.0,2236,DL,1499,N929DL,197.0,186.0,167.0,54.0,43.0,LGA,PBI,1035,11.0,19.0,0,N,0,0.0,5.0,11.0,0.0,38.0,0
9315,7007398,2008,12,11,4,712.0,640,951.0,925,DL,1502,N929DL,159.0,165.0,130.0,26.0,32.0,TPA,LGA,1011,10.0,19.0,0,N,0,0.0,0.0,26.0,0.0,0.0,0
9316,7007400,2008,12,11,4,1240.0,1114,1513.0,1400,DL,1504,N981DL,153.0,166.0,134.0,73.0,86.0,TPA,LGA,1011,7.0,12.0,0,N,0,10.0,0.0,55.0,0.0,8.0,0
9317,7007402,2008,12,11,4,1603.0,1525,1843.0,1813,DL,1506,N993DL,160.0,168.0,123.0,30.0,38.0,TPA,LGA,1011,8.0,29.0,0,N,0,2.0,0.0,18.0,0.0,10.0,0
9318,7007403,2008,12,11,4,1501.0,1430,1824.0,1735,DL,1507,N999DN,203.0,185.0,165.0,49.0,31.0,LGA,TPA,1011,7.0,31.0,0,N,0,0.0,0.0,18.0,0.0,31.0,0
9319,7007404,2008,12,11,4,1919.0,1815,2226.0,2100,DL,1508,N935DL,187.0,165.0,135.0,86.0,64.0,TPA,LGA,1011,28.0,24.0,0,N,0,37.0,0.0,40.0,0.0,9.0,0
9320,7007409,2008,12,11,4,1400.0,1346,1540.0,1520,DL,1514,N976DL,100.0,94.0,78.0,20.0,14.0,ATL,ORF,516,4.0,18.0,0,N,0,0.0,0.0,6.0,0.0,14.0,0
9321,7007413,2008,12,11,4,1347.0,1110,1525.0,1245,DL,1518,N919DE,98.0,95.0,72.0,160.0,157.0,SRQ,ATL,445,14.0,12.0,0,N,0,0.0,0.0,3.0,0.0,157.0,0
9322,7007415,2008,12,11,4,2131.0,2115,2311.0,2256,DL,1519,N679DA,100.0,101.0,74.0,15.0,16.0,ATL,RSW,515,6.0,20.0,0,N,0,12.0,0.0,0.0,0.0,3.0,0
9323,7007418,2008,12,11,4,2137.0,2129,2334.0,2307,DL,1522,N3744D,177.0,158.0,128.0,27.0,8.0,ATL,MSP,906,6.0,43.0,0,N,0,0.0,0.0,27.0,0.0,0.0,0
9324,7007421,2008,12,11,4,1255.0,1239,1237.0,1228,DL,1525,N904DL,42.0,49.0,24.0,9.0,16.0,ATL,BHM,134,4.0,14.0,0,N,0,,,,,,0
9325,7007424,2008,12,11,4,1841.0,1720,2021.0,1910,DL,1528,N675DL,100.0,110.0,75.0,71.0,81.0,PBI,ATL,545,6.0,19.0,0,N,0,2.0,0.0,0.0,0.0,69.0,0
9326,7007425,2008,12,11,4,2015.0,2002,2130.0,2128,DL,1528,N627DL,75.0,86.0,54.0,2.0,13.0,ATL,RDU,356,6.0,15.0,0,N,0,,,,,,0
9327,7007426,2008,12,11,4,2014.0,2006,2017.0,2015,DL,1529,N912DL,63.0,69.0,38.0,2.0,8.0,ATL,BNA,214,6.0,19.0,0,N,0,,,,,,0
9328,7007429,2008,12,11,4,1340.0,1320,1507.0,1455,DL,1532,N984DL,87.0,95.0,65.0,12.0,20.0,SRQ,ATL,445,13.0,9.0,0,N,0,,,,,,0
9329,7007432,2008,12,11,4,1950.0,1848,2212.0,2055,DL,1535,N647DL,322.0,307.0,302.0,77.0,62.0,ATL,SMF,2092,6.0,14.0,0,N,0,9.0,0.0,15.0,0.0,53.0,0
9330,7007435,2008,12,11,4,1204.0,1150,1939.0,1925,DL,1538,N699DL,275.0,275.0,239.0,14.0,14.0,PDX,ATL,2172,23.0,13.0,0,N,0,,,,,,0
9331,7007439,2008,12,11,4,936.0,930,1142.0,1155,DL,1542,N908DL,126.0,145.0,107.0,-13.0,6.0,ATL,BDL,859,5.0,14.0,0,N,0,,,,,,0
9332,7007443,2008,12,11,4,1149.0,1140,1845.0,1843,DL,1546,N396DA,236.0,243.0,217.0,2.0,9.0,SNA,CVG,1877,7.0,12.0,0,N,0,,,,,,0
9333,7007447,2008,12,11,4,1113.0,859,1315.0,1029,DL,1549,N919DE,122.0,90.0,81.0,166.0,134.0,ATL,SRQ,445,5.0,36.0,0,N,0,134.0,0.0,32.0,0.0,0.0,0
9334,7007452,2008,12,11,4,1219.0,1205,1413.0,1357,DL,1553,N917DL,114.0,112.0,88.0,16.0,14.0,ORF,ATL,516,14.0,12.0,0,N,0,0.0,0.0,2.0,0.0,14.0,0
9335,7007461,2008,12,11,4,1017.0,950,1223.0,1130,DL,1561,N3730B,126.0,100.0,83.0,53.0,27.0,RIC,ATL,481,23.0,20.0,0,N,0,0.0,0.0,53.0,0.0,0.0,0
9336,7007465,2008,12,11,4,1637.0,1556,1758.0,1707,DL,1566,N996DL,81.0,71.0,47.0,51.0,41.0,ATL,CLT,227,13.0,21.0,0,N,0,2.0,0.0,10.0,0.0,39.0,0
9337,7007466,2008,12,11,4,1240.0,1152,1313.0,1225,DL,1569,N388DA,93.0,93.0,66.0,48.0,48.0,ATL,MSY,425,7.0,20.0,0,N,0,0.0,0.0,48.0,0.0,0.0,0
9338,7007467,2008,12,11,4,952.0,835,1132.0,940,DL,1570,N931DL,100.0,65.0,62.0,112.0,77.0,ATL,SAV,215,6.0,32.0,0,N,0,77.0,0.0,35.0,0.0,0.0,0
9339,7007469,2008,12,11,4,1454.0,1440,1603.0,1530,DL,1572,N982DL,69.0,50.0,24.0,33.0,14.0,ATL,TYS,152,7.0,38.0,0,N,0,8.0,0.0,19.0,0.0,6.0,0
9340,7007471,2008,12,11,4,1456.0,1435,1602.0,1549,DL,1574,N657DL,66.0,74.0,40.0,13.0,21.0,JAX,ATL,270,15.0,11.0,0,N,0,,,,,,0
9341,7007473,2008,12,11,4,39.0,2220,754.0,550,DL,1576,N3763D,255.0,270.0,238.0,124.0,139.0,PDX,ATL,2172,7.0,10.0,0,N,0,124.0,0.0,0.0,0.0,0.0,0
9342,7007475,2008,12,11,4,1113.0,1102,1314.0,1240,DL,1577,N901DE,121.0,98.0,88.0,34.0,11.0,ATL,RSW,515,5.0,28.0,0,N,0,0.0,0.0,23.0,0.0,11.0,0
9343,7007476,2008,12,11,4,2026.0,1955,2157.0,2126,DL,1578,N982DL,91.0,91.0,76.0,31.0,31.0,TPA,ATL,406,6.0,9.0,0,N,0,0.0,0.0,0.0,0.0,31.0,0
9344,7007477,2008,12,11,4,2243.0,2230,2355.0,2333,DL,1578,N689DL,72.0,63.0,48.0,22.0,13.0,ATL,CLT,227,8.0,16.0,0,N,0,0.0,0.0,9.0,0.0,13.0,0
9345,7007478,2008,12,11,4,1525.0,1446,1735.0,1710,DL,1580,N958DL,130.0,144.0,107.0,25.0,39.0,ATL,BDL,859,8.0,15.0,0,N,0,25.0,0.0,0.0,0.0,0.0,0
9346,7007481,2008,12,11,4,1543.0,1354,1558.0,1415,DL,1583,N928DL,75.0,81.0,50.0,103.0,109.0,ATL,MEM,332,8.0,17.0,0,N,0,0.0,0.0,0.0,0.0,103.0,0
9347,7007485,2008,12,11,4,1845.0,1835,1953.0,1947,DL,1587,N994DL,128.0,132.0,105.0,6.0,10.0,ATL,MCI,692,5.0,18.0,0,N,0,,,,,,0
9348,7007486,2008,12,11,4,1352.0,1345,1423.0,1423,DL,1588,N969DL,91.0,98.0,68.0,0.0,7.0,ATL,STL,483,4.0,19.0,0,N,0,,,,,,0
9349,7007490,2008,12,11,4,1038.0,1000,1659.0,1637,DL,1592,N3735D,261.0,277.0,227.0,22.0,38.0,SLC,EWR,1968,6.0,28.0,0,N,0,0.0,0.0,22.0,0.0,0.0,0
9350,7007491,2008,12,11,4,1842.0,1835,1954.0,1956,DL,1593,N969DL,132.0,141.0,110.0,-2.0,7.0,ATL,OKC,761,6.0,16.0,0,N,0,,,,,,0
9351,7007492,2008,12,11,4,1625.0,1606,1733.0,1709,DL,1594,N602DL,68.0,63.0,40.0,24.0,19.0,ATL,SAV,215,5.0,23.0,0,N,0,19.0,0.0,5.0,0.0,0.0,0
9352,7007493,2008,12,11,4,1232.0,1158,1436.0,1340,DL,1595,N634DL,124.0,102.0,90.0,56.0,34.0,ATL,PBI,545,7.0,27.0,0,N,0,34.0,0.0,22.0,0.0,0.0,0
9353,7007496,2008,12,11,4,1515.0,1441,1659.0,1640,DL,1598,N386DA,104.0,119.0,77.0,19.0,34.0,ATL,DTW,594,5.0,22.0,0,N,0,0.0,0.0,0.0,0.0,19.0,0
9354,7007497,2008,12,11,4,1906.0,1855,2027.0,2014,DL,1599,N301DQ,81.0,79.0,46.0,13.0,11.0,CHS,ATL,259,21.0,14.0,0,N,0,,,,,,0
9355,7007498,2008,12,11,4,2149.0,2140,2353.0,2329,DL,1599,N301DQ,124.0,109.0,78.0,24.0,9.0,ATL,PIT,526,6.0,40.0,0,N,0,9.0,0.0,15.0,0.0,0.0,0
9356,7007501,2008,12,11,4,1738.0,1730,1925.0,1921,DL,1602,N627DL,107.0,111.0,78.0,4.0,8.0,RSW,ATL,515,15.0,14.0,0,N,0,,,,,,0
9357,7007502,2008,12,11,4,2136.0,2118,2244.0,2225,DL,1604,N602DL,68.0,67.0,38.0,19.0,18.0,ATL,SAV,215,6.0,24.0,0,N,0,1.0,0.0,1.0,0.0,17.0,0
9358,7007503,2008,12,11,4,1745.0,1635,1851.0,1758,DL,1605,N647DL,66.0,83.0,44.0,53.0,70.0,CLT,ATL,227,9.0,13.0,0,N,0,2.0,0.0,0.0,0.0,51.0,0
9359,7007504,2008,12,11,4,1552.0,1438,1724.0,1620,DL,1607,N395DN,92.0,102.0,63.0,64.0,74.0,ATL,PIT,526,11.0,18.0,0,N,0,64.0,0.0,0.0,0.0,0.0,0
9360,7007507,2008,12,11,4,1333.0,640,1646.0,859,DL,1610,N988DL,133.0,79.0,56.0,467.0,413.0,JAN,ATL,341,13.0,64.0,0,N,0,413.0,0.0,54.0,0.0,0.0,0
9361,7007510,2008,12,11,4,1906.0,1900,2021.0,2014,DL,1612,N986DL,75.0,74.0,44.0,7.0,6.0,ATL,CHS,259,8.0,23.0,0,N,0,,,,,,0
9362,7007515,2008,12,11,4,1429.0,1418,1707.0,1645,DL,1618,N990DL,98.0,87.0,65.0,22.0,11.0,MSY,ATL,425,21.0,12.0,0,N,0,2.0,0.0,11.0,0.0,9.0,0
9363,7007516,2008,12,11,4,1820.0,1733,2049.0,1955,DL,1618,N916DL,149.0,142.0,113.0,54.0,47.0,ATL,BDL,859,8.0,28.0,0,N,0,29.0,0.0,7.0,0.0,18.0,0
9364,7007517,2008,12,11,4,740.0,710,921.0,837,DL,1619,N994DL,101.0,87.0,78.0,44.0,30.0,LEX,ATL,303,10.0,13.0,0,N,0,30.0,0.0,14.0,0.0,0.0,0
9365,7007518,2008,12,11,4,1002.0,950,1145.0,1118,DL,1619,N994DL,103.0,88.0,68.0,27.0,12.0,ATL,DAB,366,5.0,30.0,0,N,0,0.0,0.0,15.0,0.0,12.0,0
9366,7007519,2008,12,11,4,1751.0,1730,2033.0,2009,DL,1620,N995DL,102.0,99.0,72.0,24.0,21.0,STL,ATL,483,16.0,14.0,0,N,0,4.0,0.0,3.0,0.0,17.0,0
9367,7007528,2008,12,11,4,1641.0,1610,1750.0,1710,DL,1629,N982DL,69.0,60.0,36.0,40.0,31.0,TYS,ATL,152,8.0,25.0,0,N,0,0.0,0.0,9.0,0.0,31.0,0
9368,7007529,2008,12,11,4,942.0,935,1212.0,1121,DL,1630,N666DN,150.0,106.0,110.0,51.0,7.0,ATL,RSW,515,5.0,35.0,0,N,0,7.0,0.0,44.0,0.0,0.0,0
9369,7007531,2008,12,11,4,922.0,847,1033.0,959,DL,1631,N909DA,131.0,132.0,100.0,34.0,35.0,ATL,IAH,689,8.0,23.0,0,N,0,10.0,0.0,0.0,0.0,24.0,0
9370,7007534,2008,12,11,4,829.0,750,956.0,859,DL,1636,N687DL,87.0,69.0,55.0,57.0,39.0,SAV,ATL,215,17.0,15.0,0,N,0,0.0,0.0,57.0,0.0,0.0,0
9371,7007535,2008,12,11,4,1031.0,955,1220.0,1148,DL,1636,N687DL,109.0,113.0,74.0,32.0,36.0,ATL,IAD,533,8.0,27.0,0,N,0,0.0,0.0,0.0,0.0,32.0,0
9372,7007536,2008,12,11,4,1305.0,1240,1501.0,1434,DL,1637,N687DL,116.0,114.0,91.0,27.0,25.0,IAD,ATL,533,8.0,17.0,0,N,0,0.0,0.0,2.0,0.0,25.0,0
9373,7007538,2008,12,11,4,1045.0,1000,1212.0,1113,DL,1638,N616DL,87.0,73.0,51.0,59.0,45.0,ATL,CLT,227,8.0,28.0,0,N,0,45.0,0.0,14.0,0.0,0.0,0
9374,7007539,2008,12,11,4,1121.0,1101,1231.0,1214,DL,1639,N920DL,130.0,133.0,103.0,17.0,20.0,ATL,MCI,692,5.0,22.0,0,N,0,0.0,0.0,0.0,0.0,17.0,0
9375,7007541,2008,12,11,4,1510.0,1503,1642.0,1641,DL,1641,N6708D,92.0,98.0,73.0,1.0,7.0,ATL,ORF,516,4.0,15.0,0,N,0,,,,,,0
9376,7007544,2008,12,11,4,2155.0,2136,2235.0,2202,DL,1643,N940DL,100.0,86.0,60.0,33.0,19.0,ATL,MEM,332,7.0,33.0,0,N,0,19.0,0.0,14.0,0.0,0.0,0
9377,7007550,2008,12,11,4,815.0,740,944.0,900,DL,1650,N679DA,89.0,80.0,57.0,44.0,35.0,JAX,ATL,270,15.0,17.0,0,N,0,0.0,0.0,44.0,0.0,0.0,0
9378,7007552,2008,12,11,4,1401.0,1354,1446.0,1506,DL,1652,N912DL,105.0,132.0,82.0,-20.0,7.0,ATL,MKE,669,7.0,16.0,0,N,0,,,,,,0
9379,7007556,2008,12,11,4,857.0,713,1211.0,1015,DL,1656,N924DL,134.0,122.0,115.0,116.0,104.0,OKC,ATL,761,10.0,9.0,0,N,0,104.0,0.0,12.0,0.0,0.0,0
9380,7007562,2008,12,11,4,2108.0,1949,2254.0,2126,DL,1663,N6701,286.0,277.0,265.0,88.0,79.0,ATL,ONT,1900,6.0,15.0,0,N,0,79.0,0.0,9.0,0.0,0.0,0
9381,7007564,2008,12,11,4,1942.0,1930,2129.0,2109,DL,1665,N934DL,107.0,99.0,80.0,20.0,12.0,CMH,ATL,446,8.0,19.0,0,N,0,0.0,0.0,20.0,0.0,0.0,0
9382,7007568,2008,12,11,4,1750.0,1720,2037.0,2030,DL,1671,N3735D,287.0,310.0,273.0,7.0,30.0,EWR,SLC,1968,4.0,10.0,0,N,0,,,,,,0
9383,7007569,2008,12,11,4,1742.0,1720,1947.0,1923,DL,1673,N386DA,125.0,123.0,99.0,24.0,22.0,DTW,ATL,594,9.0,17.0,0,N,0,3.0,0.0,2.0,0.0,19.0,0
9384,7007572,2008,12,11,4,1444.0,1400,1610.0,1518,DL,1677,N948DL,86.0,78.0,44.0,52.0,44.0,CLT,ATL,227,7.0,35.0,0,N,0,0.0,0.0,8.0,0.0,44.0,0
9385,7007573,2008,12,11,4,1758.0,1608,1945.0,1754,DL,1678,N908DL,107.0,106.0,74.0,111.0,110.0,ATL,IAD,533,7.0,26.0,0,N,0,110.0,0.0,1.0,0.0,0.0,0
9386,7007574,2008,12,11,4,647.0,640,1410.0,1354,DL,1680,N6702,263.0,254.0,235.0,16.0,7.0,ONT,ATL,1900,13.0,15.0,0,N,0,7.0,0.0,9.0,0.0,0.0,0
9387,7007578,2008,12,11,4,736.0,700,948.0,854,DL,1685,N921DL,132.0,114.0,100.0,54.0,36.0,ORF,ATL,516,14.0,18.0,0,N,0,36.0,0.0,18.0,0.0,0.0,0
9388,7007580,2008,12,11,4,1742.0,1725,2033.0,2023,DL,1687,N624DL,291.0,298.0,263.0,10.0,17.0,PHL,SLC,1926,5.0,23.0,0,N,0,,,,,,0
9389,7007582,2008,12,11,4,1916.0,1846,2109.0,2032,DL,1689,N909DL,113.0,106.0,81.0,37.0,30.0,RIC,ATL,481,10.0,22.0,0,N,0,1.0,0.0,7.0,0.0,29.0,0
9390,7007583,2008,12,11,4,1259.0,1250,1516.0,1510,DL,1690,N662DN,137.0,140.0,107.0,6.0,9.0,ATL,BDL,859,8.0,22.0,0,N,0,,,,,,0
9391,7007585,2008,12,11,4,1624.0,1605,1631.0,1619,DL,1692,N914DE,67.0,74.0,50.0,12.0,19.0,ATL,PNS,272,4.0,13.0,0,N,0,,,,,,0
9392,7007588,2008,12,11,4,1945.0,1935,2108.0,2104,DL,1695,N910DL,203.0,209.0,182.0,4.0,10.0,ATL,ABQ,1269,7.0,14.0,0,N,0,,,,,,0
9393,7007590,2008,12,11,4,1240.0,1212,1404.0,1320,DL,1698,N948DL,84.0,68.0,51.0,44.0,28.0,ATL,CLT,227,8.0,25.0,0,N,0,0.0,0.0,16.0,0.0,28.0,0
9394,7007593,2008,12,11,4,1835.0,1747,1936.0,1908,DL,1701,N996DL,61.0,81.0,43.0,28.0,48.0,CLT,ATL,227,1.0,17.0,0,N,0,0.0,0.0,0.0,0.0,28.0,0
9395,7007594,2008,12,11,4,2019.0,2007,2152.0,2144,DL,1701,N996DL,153.0,157.0,119.0,8.0,12.0,ATL,SAT,874,6.0,28.0,0,N,0,,,,,,0
9396,7007596,2008,12,11,4,851.0,840,1120.0,1013,DL,1703,N975DL,149.0,93.0,87.0,67.0,11.0,CVG,ATL,373,11.0,51.0,0,N,0,0.0,0.0,67.0,0.0,0.0,0
9397,7007597,2008,12,11,4,1453.0,1435,1605.0,1600,DL,1704,N917DL,72.0,85.0,50.0,5.0,18.0,ATL,CVG,373,4.0,18.0,0,N,0,,,,,,0
9398,7007598,2008,12,11,4,1046.0,1040,1226.0,1208,DL,1705,N903DE,100.0,88.0,81.0,18.0,6.0,CVG,ATL,373,7.0,12.0,0,N,0,6.0,0.0,12.0,0.0,0.0,0
9399,7007599,2008,12,11,4,1455.0,1447,1646.0,1650,DL,1706,N959DL,111.0,123.0,81.0,-4.0,8.0,ATL,BUF,712,7.0,23.0,0,N,0,,,,,,0
9400,7007601,2008,12,11,4,1213.0,1205,1337.0,1328,DL,1708,N670DN,84.0,83.0,61.0,9.0,8.0,RDU,ATL,356,8.0,15.0,0,N,0,,,,,,0
9401,7007604,2008,12,11,4,1655.0,1645,1834.0,1818,DL,1711,N917DL,99.0,93.0,71.0,16.0,10.0,CVG,ATL,373,12.0,16.0,0,N,0,5.0,0.0,6.0,0.0,5.0,0
9402,7007605,2008,12,11,4,1912.0,1905,2041.0,2030,DL,1711,N936DL,209.0,205.0,181.0,11.0,7.0,ATL,ELP,1282,10.0,18.0,0,N,0,,,,,,0
9403,7007606,2008,12,11,4,1553.0,1545,1828.0,1814,DL,1712,N670DN,95.0,89.0,67.0,14.0,8.0,MSY,ATL,425,12.0,16.0,0,N,0,,,,,,0
9404,7007613,2008,12,11,4,1108.0,1058,1246.0,1229,DL,1719,N902DE,98.0,91.0,80.0,17.0,10.0,IND,ATL,432,8.0,10.0,0,N,0,10.0,0.0,7.0,0.0,0.0,0
9405,7007615,2008,12,11,4,1145.0,1138,1308.0,1314,DL,1721,N946DL,143.0,156.0,120.0,-6.0,7.0,ATL,MSP,906,6.0,17.0,0,N,0,,,,,,0
9406,7007616,2008,12,11,4,1444.0,1436,1550.0,1553,DL,1722,N960DL,66.0,77.0,46.0,-3.0,8.0,ATL,SDF,321,5.0,15.0,0,N,0,,,,,,0
9407,7007617,2008,12,11,4,1924.0,1916,1932.0,1932,DL,1723,N662DN,68.0,76.0,43.0,0.0,8.0,ATL,PNS,272,5.0,20.0,0,N,0,,,,,,0
9408,7007618,2008,12,11,4,839.0,815,1053.0,1009,DL,1724,N681DA,134.0,114.0,92.0,44.0,24.0,PBI,ATL,545,23.0,19.0,0,N,0,0.0,0.0,44.0,0.0,0.0,0
9409,7007621,2008,12,11,4,1010.0,1000,1028.0,1010,DL,1727,N930DL,78.0,70.0,36.0,18.0,10.0,ATL,BNA,214,5.0,37.0,0,N,0,0.0,0.0,8.0,0.0,10.0,0
9410,7007622,2008,12,11,4,1710.0,1659,1943.0,1910,DL,1728,N914DE,93.0,71.0,51.0,33.0,11.0,PNS,ATL,272,17.0,25.0,0,N,0,0.0,0.0,22.0,0.0,11.0,0
9411,7007623,2008,12,11,4,1725.0,1654,1915.0,1820,DL,1729,N977DL,110.0,86.0,59.0,55.0,31.0,RDU,ATL,356,10.0,41.0,0,N,0,0.0,0.0,24.0,0.0,31.0,0
9412,7007624,2008,12,11,4,1954.0,1910,2054.0,2014,DL,1729,N977DL,60.0,64.0,36.0,40.0,44.0,ATL,SAV,215,7.0,17.0,0,N,0,0.0,0.0,0.0,0.0,40.0,0
9413,7007625,2008,12,11,4,1811.0,1700,2033.0,1850,DL,1730,N395DN,142.0,110.0,85.0,103.0,71.0,PIT,ATL,526,15.0,42.0,0,N,0,7.0,0.0,32.0,0.0,64.0,0
9414,7007631,2008,12,11,4,1303.0,1203,1404.0,1316,DL,1737,N616DL,61.0,73.0,45.0,48.0,60.0,CLT,ATL,227,5.0,11.0,0,N,0,1.0,0.0,0.0,0.0,47.0,0
9415,7007641,2008,12,11,4,1509.0,1455,2021.0,2011,DL,1746,N384DA,192.0,196.0,164.0,10.0,14.0,SLC,CVG,1449,9.0,19.0,0,N,0,,,,,,0
9416,7007642,2008,12,11,4,640.0,630,1016.0,1000,DL,1747,N6706Q,156.0,150.0,132.0,16.0,10.0,MSP,ATL,906,12.0,12.0,0,N,0,10.0,0.0,6.0,0.0,0.0,0
